instancia,tipo,n,m,obj_value,n_buckets,tiempo,buckets
00068-00000510.soi,soi,7,21,4.933731954320189,3,0.014559099916368723,"[[1], [2, 4, 6, 7], [3, 5]]"
00068-00000511.soi,soi,15,15,34.91522366522366,3,3.3185243000043556,"[[1, 2, 3, 5, 6, 7, 11, 14, 15], [9, 12], [4, 8, 10, 13]]"
00068-00000512.soi,soi,10,15,16.562937062937063,3,0.08452800009399652,"[[9], [1, 2, 3, 4, 5, 6, 7, 10], [8]]"
00068-00000513.soi,soi,8,15,10.473382173382173,5,0.0482452999567613,"[[6], [2, 3, 8], [1, 7], [4], [5]]"
00068-00000514.soi,soi,8,21,10.716633366633367,4,0.03981919994112104,"[[1, 5, 6, 7], [8], [2], [3, 4]]"
00068-00000515.soi,soi,5,15,2.4633699633699635,2,0.00774269993416965,"[[2], [1, 3, 4, 5]]"
00068-00000516.soi,soi,4,15,1.9056277056912048,2,0.011560300015844405,"[[1, 2], [3, 4]]"
00068-00000517.soi,soi,8,15,12.1,1,0.05346349999308586,"[[1, 2, 3, 4, 5, 6, 7, 8]]"
00068-00000518.soi,soi,8,15,7.5,6,0.022950700018554926,"[[1, 3, 5], [2], [4], [6], [7], [8]]"
00068-00000519.soi,soi,6,15,6.685714285714285,6,0.014551399974152446,"[[2], [4], [6], [5], [3], [1]]"
00068-00000520.soi,soi,11,21,18.902377155008736,4,3.2523599000414833,"[[4], [3, 8], [1, 2, 5, 7, 10, 11], [6, 9]]"
00068-00000521.soi,soi,8,15,10.92012987012987,4,0.035673400037921965,"[[1], [3, 5, 7], [2, 6, 8], [4]]"
00068-00000522.soi,soi,5,15,4.064935064935065,1,0.009625199949368834,"[[1, 2, 3, 4, 5]]"
00068-00000523.soi,soi,7,15,6.2124542124542135,4,0.020083399955183268,"[[2], [1], [3, 5, 7], [4, 6]]"
00068-00000524.soi,soi,6,21,3.5494587284060968,3,0.015646499930880964,"[[1, 3], [4, 5, 6], [2]]"
00068-00000525.soi,soi,9,21,9.077380952380953,4,0.03715290001127869,"[[1, 2], [4, 6, 7], [3, 9], [5, 8]]"
00068-00000526.soi,soi,7,15,5.1000000000000005,3,0.02065189997665584,"[[1, 4, 5], [2, 3], [6, 7]]"
00068-00000527.soi,soi,6,15,6.111904761904762,2,0.019150600070133805,"[[1, 2, 3, 5], [4, 6]]"
00068-00000528.soi,soi,7,15,6.809523809523809,3,0.02869320008903742,"[[2, 3], [5], [1, 4, 6, 7]]"
00068-00000529.soi,soi,6,15,1.5523809523809522,5,0.017975900089368224,"[[3], [6], [2, 4], [5], [1]]"
00068-00000530.soi,soi,11,23,9.66842529451225,6,0.06052080006338656,"[[8, 11], [5], [10], [1], [2, 3, 4, 7, 9], [6]]"
00068-00000531.soi,soi,6,15,5.333333333333333,2,0.016560700023546815,"[[1], [2, 3, 4, 5, 6]]"
00068-00000532.soi,soi,6,15,4.527172827172826,4,0.013719899929128587,"[[1], [2], [3, 4, 6], [5]]"
00068-00000533.soi,soi,9,21,11.704784688995215,6,0.03380079998169094,"[[9], [2, 8], [3, 5, 6], [7], [4], [1]]"
00068-00000534.soi,soi,8,15,6.5962481962481965,3,0.019426100072450936,"[[8], [1, 6], [2, 3, 4, 5, 7]]"
00068-00000535.soi,soi,7,15,6.109956709956709,3,0.01850680005736649,"[[1, 5, 6, 7], [2, 3], [4]]"
00068-00000536.soi,soi,6,21,6.283333333333333,4,0.016935699968598783,"[[2], [3], [4], [1, 5, 6]]"
00068-00000537.soi,soi,6,15,1.7948717948717947,3,0.010471199988387525,"[[1, 6], [2, 4], [3, 5]]"
00068-00000538.soi,soi,18,15,41.260606060606065,2,0.7346232000272721,"[[1, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17], [2, 3, 12, 18]]"
00068-00000539.soi,soi,15,15,43.59356199356199,9,10.374485300038941,"[[15], [6], [7], [1], [9], [2, 12], [3, 4, 8, 11, 13], [10], [5, 14]]"
00068-00000540.soi,soi,12,15,29.261038961038963,3,1.0273901999462396,"[[9], [12], [1, 2, 3, 4, 5, 6, 7, 8, 10, 11]]"
00068-00000541.soi,soi,7,15,8.303663003663004,2,0.02725409995764494,"[[1, 2, 4, 6], [3, 5, 7]]"
00068-00000542.soi,soi,11,15,25.667099567099566,2,2.1073246999876574,"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 11], [10]]"
00068-00000543.soi,soi,11,15,20.449999999999996,2,0.08479009999427944,"[[1, 2, 3, 4, 5, 6, 8, 9, 10, 11], [7]]"
00068-00000544.soi,soi,9,21,12.878298241146538,3,0.054965200019069016,"[[1, 2, 3, 4, 5, 6, 9], [7], [8]]"
00068-00000545.soi,soi,12,15,23.028066378066377,3,0.2087331999791786,"[[2, 8, 10], [1, 3, 4, 5, 6, 7, 9, 11], [12]]"
00068-00000546.soi,soi,6,15,1.7999999999999998,4,0.010185800027102232,"[[2, 3], [1], [4], [5, 6]]"
00068-00000547.soi,soi,10,15,18.16190476190476,1,0.04110659996513277,"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]]"
00068-00000548.soi,soi,15,15,34.045743145743145,4,6.19026770000346,"[[1, 2, 3, 6, 7, 9, 11, 12, 13, 15], [8, 14], [5, 10], [4]]"
00068-00000549.soi,soi,13,21,21.850182230909784,6,0.13218990003224462,"[[5], [6], [8, 11, 12, 13], [1, 4], [2, 3, 9], [7, 10]]"
00068-00000550.soi,soi,7,15,3.953846153846154,3,0.015508299926295877,"[[1, 4, 7], [3, 6], [2, 5]]"
00068-00000551.soi,soi,8,21,7.767701579466285,3,0.026895200018770993,"[[4], [2, 6, 7, 8], [1, 3, 5]]"
00068-00000552.soi,soi,13,15,25.968398268398264,2,1.4128932000603527,"[[1, 3, 4, 5, 6, 9, 10, 12, 13], [2, 7, 8, 11]]"
00068-00000553.soi,soi,9,15,13.107359307359308,4,0.1156060000648722,"[[1, 6], [4, 7, 8, 9], [3, 5], [2]]"
00068-00000554.soi,soi,12,15,25.392063492063492,5,1.8069080000277609,"[[12], [2, 4], [1, 3, 5, 8, 9, 11], [6, 7], [10]]"
00068-00000555.soi,soi,12,15,24.19910644910645,3,0.2869756000582129,"[[1, 3, 4, 9], [2, 5, 6, 7, 11, 12], [8, 10]]"
00068-00000556.soi,soi,5,15,3.688888888888889,2,0.008758799987845123,"[[5], [1, 2, 3, 4]]"
00068-00000557.soi,soi,7,15,6.831318681318682,3,0.01648729993030429,"[[4], [2], [1, 3, 5, 6, 7]]"
