instancia,tipo,n,m,num_clientes,modo_federado,tecnica,parametros,seed,obj_value_central,obj_value_federado,perdida,n_buckets_central,n_buckets_federado,tiempo,kendall_tau,buckets_central,buckets_federado
00068-00000002.soi,soi,14,15,2,matrices,cerca_empate,b=0.01,0,17.466666666666654,17.559488444184176,0.0,3,3,0.414546100073494,1.0,"[[13], [4, 5], [1, 2, 3, 6, 7, 8, 9, 10, 11, 12, 14]]","[[13], [4, 5], [1, 2, 3, 6, 7, 8, 9, 10, 11, 12, 14]]"
00068-00000002.soi,soi,14,15,2,matrices,cerca_empate,b=0.05,0,17.466666666666654,18.988326593388933,0.0,3,3,0.2591983000747859,1.0,"[[13], [4, 5], [1, 2, 3, 6, 7, 8, 9, 10, 11, 12, 14]]","[[13], [4, 5], [1, 2, 3, 6, 7, 8, 9, 10, 11, 12, 14]]"
00068-00000002.soi,soi,14,15,2,matrices,cerca_empate,b=0.1,0,17.466666666666654,21.458298950716117,0.0,3,3,0.5017366000683978,1.0,"[[13], [4, 5], [1, 2, 3, 6, 7, 8, 9, 10, 11, 12, 14]]","[[13], [4, 5], [1, 2, 3, 6, 7, 8, 9, 10, 11, 12, 14]]"
00068-00000002.soi,soi,14,15,2,matrices,cerca_empate,b=0.01,1,17.466666666666654,17.77794562772365,0.0,3,3,0.3696674000239,1.0,"[[13], [4, 5], [1, 2, 3, 6, 7, 8, 9, 10, 11, 12, 14]]","[[13], [4, 5], [1, 2, 3, 6, 7, 8, 9, 10, 11, 12, 14]]"
00068-00000002.soi,soi,14,15,2,matrices,cerca_empate,b=0.05,1,17.466666666666654,19.129169541730565,0.0,3,3,0.5018936000997201,1.0,"[[13], [4, 5], [1, 2, 3, 6, 7, 8, 9, 10, 11, 12, 14]]","[[13], [4, 5], [1, 2, 3, 6, 7, 8, 9, 10, 11, 12, 14]]"
00068-00000002.soi,soi,14,15,2,matrices,cerca_empate,b=0.1,1,17.466666666666654,21.321445756834493,0.1333333333333364,3,2,0.3454036000184715,0.9710083124552245,"[[13], [4, 5], [1, 2, 3, 6, 7, 8, 9, 10, 11, 12, 14]]","[[4, 5, 13], [1, 2, 3, 6, 7, 8, 9, 10, 11, 12, 14]]"
00068-00000002.soi,soi,14,15,2,matrices,cerca_empate,b=0.01,2,17.466666666666654,17.796351474457058,0.0,3,3,0.4132335000904277,1.0,"[[13], [4, 5], [1, 2, 3, 6, 7, 8, 9, 10, 11, 12, 14]]","[[13], [4, 5], [1, 2, 3, 6, 7, 8, 9, 10, 11, 12, 14]]"
00068-00000002.soi,soi,14,15,2,matrices,cerca_empate,b=0.05,2,17.466666666666654,19.18318986479045,0.0,3,3,0.4064606999745592,1.0,"[[13], [4, 5], [1, 2, 3, 6, 7, 8, 9, 10, 11, 12, 14]]","[[13], [4, 5], [1, 2, 3, 6, 7, 8, 9, 10, 11, 12, 14]]"
00068-00000002.soi,soi,14,15,2,matrices,cerca_empate,b=0.1,2,17.466666666666654,21.1097031735843,0.1333333333333364,3,2,0.4811485999962315,0.9710083124552245,"[[13], [4, 5], [1, 2, 3, 6, 7, 8, 9, 10, 11, 12, 14]]","[[4, 5, 13], [1, 2, 3, 6, 7, 8, 9, 10, 11, 12, 14]]"
00068-00000002.soi,soi,14,15,2,matrices,cerca_empate,b=0.01,3,17.466666666666654,17.67769967591846,0.0,3,3,0.3763857000740245,1.0,"[[13], [4, 5], [1, 2, 3, 6, 7, 8, 9, 10, 11, 12, 14]]","[[13], [4, 5], [1, 2, 3, 6, 7, 8, 9, 10, 11, 12, 14]]"
00068-00000002.soi,soi,14,15,2,matrices,cerca_empate,b=0.05,3,17.466666666666654,18.558209318943124,0.0,3,3,0.3231381999794394,1.0,"[[13], [4, 5], [1, 2, 3, 6, 7, 8, 9, 10, 11, 12, 14]]","[[13], [4, 5], [1, 2, 3, 6, 7, 8, 9, 10, 11, 12, 14]]"
00068-00000002.soi,soi,14,15,2,matrices,cerca_empate,b=0.1,3,17.466666666666654,20.58644071790893,0.0,3,3,0.2902491999557242,1.0,"[[13], [4, 5], [1, 2, 3, 6, 7, 8, 9, 10, 11, 12, 14]]","[[13], [4, 5], [1, 2, 3, 6, 7, 8, 9, 10, 11, 12, 14]]"
00068-00000002.soi,soi,14,15,2,matrices,cerca_empate,b=0.01,4,17.466666666666654,17.740930436431068,0.0,3,3,0.4555080999853089,1.0,"[[13], [4, 5], [1, 2, 3, 6, 7, 8, 9, 10, 11, 12, 14]]","[[13], [4, 5], [1, 2, 3, 6, 7, 8, 9, 10, 11, 12, 14]]"
00068-00000002.soi,soi,14,15,2,matrices,cerca_empate,b=0.05,4,17.466666666666654,19.081989104716925,0.1333333333333364,3,2,0.4485264000250026,0.9710083124552245,"[[13], [4, 5], [1, 2, 3, 6, 7, 8, 9, 10, 11, 12, 14]]","[[4, 5, 13], [1, 2, 3, 6, 7, 8, 9, 10, 11, 12, 14]]"
00068-00000002.soi,soi,14,15,2,matrices,cerca_empate,b=0.1,4,17.466666666666654,21.36151864785186,0.1333333333333364,3,2,0.4168347000377252,0.9710083124552245,"[[13], [4, 5], [1, 2, 3, 6, 7, 8, 9, 10, 11, 12, 14]]","[[4, 5, 13], [1, 2, 3, 6, 7, 8, 9, 10, 11, 12, 14]]"
00068-00000002.soi,soi,14,15,3,matrices,cerca_empate,b=0.01,0,17.466666666666654,17.656683384450556,0.0,3,3,0.2937125000171363,1.0,"[[13], [4, 5], [1, 2, 3, 6, 7, 8, 9, 10, 11, 12, 14]]","[[13], [4, 5], [1, 2, 3, 6, 7, 8, 9, 10, 11, 12, 14]]"
00068-00000002.soi,soi,14,15,3,matrices,cerca_empate,b=0.05,0,17.466666666666654,18.7743892296238,0.0,3,3,0.2086157000157982,1.0,"[[13], [4, 5], [1, 2, 3, 6, 7, 8, 9, 10, 11, 12, 14]]","[[13], [4, 5], [1, 2, 3, 6, 7, 8, 9, 10, 11, 12, 14]]"
00068-00000002.soi,soi,14,15,3,matrices,cerca_empate,b=0.1,0,17.466666666666654,20.95941052350547,0.0,3,3,0.328427999978885,1.0,"[[13], [4, 5], [1, 2, 3, 6, 7, 8, 9, 10, 11, 12, 14]]","[[13], [4, 5], [1, 2, 3, 6, 7, 8, 9, 10, 11, 12, 14]]"
00068-00000002.soi,soi,14,15,3,matrices,cerca_empate,b=0.01,1,17.466666666666654,17.570972591101256,0.0,3,3,0.3069052000064403,1.0,"[[13], [4, 5], [1, 2, 3, 6, 7, 8, 9, 10, 11, 12, 14]]","[[13], [4, 5], [1, 2, 3, 6, 7, 8, 9, 10, 11, 12, 14]]"
00068-00000002.soi,soi,14,15,3,matrices,cerca_empate,b=0.05,1,17.466666666666654,18.2594951563484,0.0,3,3,0.4281508000567555,1.0,"[[13], [4, 5], [1, 2, 3, 6, 7, 8, 9, 10, 11, 12, 14]]","[[13], [4, 5], [1, 2, 3, 6, 7, 8, 9, 10, 11, 12, 14]]"
00068-00000002.soi,soi,14,15,3,matrices,cerca_empate,b=0.1,1,17.466666666666654,19.373694462320444,0.0,3,3,0.2589019000297412,1.0,"[[13], [4, 5], [1, 2, 3, 6, 7, 8, 9, 10, 11, 12, 14]]","[[13], [4, 5], [1, 2, 3, 6, 7, 8, 9, 10, 11, 12, 14]]"
00068-00000002.soi,soi,14,15,3,matrices,cerca_empate,b=0.01,2,17.466666666666654,17.53513454793836,0.0,3,3,0.6119949000421911,1.0,"[[13], [4, 5], [1, 2, 3, 6, 7, 8, 9, 10, 11, 12, 14]]","[[13], [4, 5], [1, 2, 3, 6, 7, 8, 9, 10, 11, 12, 14]]"
00068-00000002.soi,soi,14,15,3,matrices,cerca_empate,b=0.05,2,17.466666666666654,18.26366098733219,0.0,3,3,0.2908439999446273,1.0,"[[13], [4, 5], [1, 2, 3, 6, 7, 8, 9, 10, 11, 12, 14]]","[[13], [4, 5], [1, 2, 3, 6, 7, 8, 9, 10, 11, 12, 14]]"
00068-00000002.soi,soi,14,15,3,matrices,cerca_empate,b=0.1,2,17.466666666666654,20.28863037439045,0.0,3,3,0.1778837998863309,1.0,"[[13], [4, 5], [1, 2, 3, 6, 7, 8, 9, 10, 11, 12, 14]]","[[13], [4, 5], [1, 2, 3, 6, 7, 8, 9, 10, 11, 12, 14]]"
00068-00000002.soi,soi,14,15,3,matrices,cerca_empate,b=0.01,3,17.466666666666654,17.690743265149077,0.0,3,3,0.3080075000179931,1.0,"[[13], [4, 5], [1, 2, 3, 6, 7, 8, 9, 10, 11, 12, 14]]","[[13], [4, 5], [1, 2, 3, 6, 7, 8, 9, 10, 11, 12, 14]]"
00068-00000002.soi,soi,14,15,3,matrices,cerca_empate,b=0.05,3,17.466666666666654,18.685145489670678,0.0,3,3,0.3650209000334143,1.0,"[[13], [4, 5], [1, 2, 3, 6, 7, 8, 9, 10, 11, 12, 14]]","[[13], [4, 5], [1, 2, 3, 6, 7, 8, 9, 10, 11, 12, 14]]"
00068-00000002.soi,soi,14,15,3,matrices,cerca_empate,b=0.1,3,17.466666666666654,20.037983067190627,0.1333333333333364,3,2,0.3191351999994367,0.9710083124552245,"[[13], [4, 5], [1, 2, 3, 6, 7, 8, 9, 10, 11, 12, 14]]","[[4, 5, 13], [1, 2, 3, 6, 7, 8, 9, 10, 11, 12, 14]]"
00068-00000002.soi,soi,14,15,3,matrices,cerca_empate,b=0.01,4,17.466666666666654,17.41645658999618,0.0,3,3,0.316268099937588,1.0,"[[13], [4, 5], [1, 2, 3, 6, 7, 8, 9, 10, 11, 12, 14]]","[[13], [4, 5], [1, 2, 3, 6, 7, 8, 9, 10, 11, 12, 14]]"
00068-00000002.soi,soi,14,15,3,matrices,cerca_empate,b=0.05,4,17.466666666666654,17.460028671312728,0.0,3,3,0.3481115000322461,1.0,"[[13], [4, 5], [1, 2, 3, 6, 7, 8, 9, 10, 11, 12, 14]]","[[13], [4, 5], [1, 2, 3, 6, 7, 8, 9, 10, 11, 12, 14]]"
00068-00000002.soi,soi,14,15,3,matrices,cerca_empate,b=0.1,4,17.466666666666654,18.56215961159777,0.0,3,3,0.3136577999684959,1.0,"[[13], [4, 5], [1, 2, 3, 6, 7, 8, 9, 10, 11, 12, 14]]","[[13], [4, 5], [1, 2, 3, 6, 7, 8, 9, 10, 11, 12, 14]]"
00068-00000002.soi,soi,14,15,5,matrices,cerca_empate,b=0.01,0,17.466666666666654,17.503058705838317,0.0,3,3,0.2804069999838248,1.0,"[[13], [4, 5], [1, 2, 3, 6, 7, 8, 9, 10, 11, 12, 14]]","[[13], [4, 5], [1, 2, 3, 6, 7, 8, 9, 10, 11, 12, 14]]"
