instancia,tipo,n,m,num_clientes,modo_federado,tecnica,parametros,seed,obj_value_central,obj_value_federado,perdida,n_buckets_central,n_buckets_federado,tiempo,kendall_tau,buckets_central,buckets_federado
00035-00000002.soc,soc,15,42,3,rankings,movimiento,b=0.2,0,31.571428571428577,27.880952380952383,0.8571428571428577,2,1,0.2284315000288188,0.0,"[[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], [1]]","[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]]"
00035-00000002.soc,soc,15,42,3,rankings,movimiento,b=0.3,0,31.571428571428577,21.11904761904762,0.8571428571428577,2,1,0.1178312000120058,0.0,"[[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], [1]]","[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]]"
00035-00000002.soc,soc,15,42,3,rankings,local,b=0.0,1,31.571428571428577,31.571428571428577,0.0,2,2,0.5541747000534087,1.0,"[[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], [1]]","[[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], [1]]"
00035-00000002.soc,soc,15,42,3,rankings,local,b=0.1,1,31.571428571428577,24.809523809523814,0.8571428571428577,2,1,0.1195710999891161,0.0,"[[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], [1]]","[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]]"
00035-00000002.soc,soc,15,42,3,rankings,local,b=0.2,1,31.571428571428577,16.14285714285715,0.8571428571428577,2,1,0.0859187999740243,0.0,"[[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], [1]]","[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]]"
00035-00000002.soc,soc,15,42,3,rankings,local,b=0.3,1,31.571428571428577,17.47619047619048,0.8571428571428577,2,1,0.1149194999597966,0.0,"[[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], [1]]","[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]]"
00035-00000002.soc,soc,15,42,3,rankings,movimiento,b=0.0,1,31.571428571428577,31.571428571428577,0.0,2,2,0.5593827000120655,1.0,"[[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], [1]]","[[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], [1]]"
00035-00000002.soc,soc,15,42,3,rankings,movimiento,b=0.1,1,31.571428571428577,27.380952380952383,0.8571428571428577,2,1,0.5672144000418484,0.0,"[[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], [1]]","[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]]"
00035-00000002.soc,soc,15,42,3,rankings,movimiento,b=0.2,1,31.571428571428577,26.30952380952381,0.8571428571428577,2,1,0.1335703999502584,0.0,"[[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], [1]]","[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]]"
00035-00000002.soc,soc,15,42,3,rankings,movimiento,b=0.3,1,31.571428571428577,24.90476190476191,0.8571428571428577,2,1,0.1211204999126494,0.0,"[[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], [1]]","[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]]"
00035-00000002.soc,soc,15,42,3,rankings,local,b=0.0,2,31.571428571428577,31.571428571428577,0.0,2,2,0.5589592000469565,1.0,"[[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], [1]]","[[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], [1]]"
00035-00000002.soc,soc,15,42,3,rankings,local,b=0.1,2,31.571428571428577,21.23809523809524,0.8571428571428577,2,1,0.1260198999661952,0.0,"[[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], [1]]","[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]]"
00035-00000002.soc,soc,15,42,3,rankings,local,b=0.2,2,31.571428571428577,20.95238095238096,0.8571428571428577,2,1,0.111670900019817,0.0,"[[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], [1]]","[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]]"
00035-00000002.soc,soc,15,42,3,rankings,local,b=0.3,2,31.571428571428577,21.428571428571438,0.8571428571428577,2,1,0.0851926999166607,0.0,"[[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], [1]]","[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]]"
